Umur,Domisili,Province,Jenis Kelamin,Total Twitter Sekunder,Twitter1,Twitter2,Twitter3,Twitter4,Twitter5,Twitter6,Private Second Account,Roleplay Acc,Fake/Spam,Alter Acc,BodySatisfaction,FamCloseness,ParentsinMarriage,LivingApart,Loneliness,SExp1,SExp2,SExp3,SExp4,SExp5,SExp6,SExp,InfSeek1,InfSeek2,InfSeek3,InfSeek4,InfSeek,Soc1,Soc2,Soc3,Soc4,Soc,Div1,Div2,Div,UG_TOT,DA1,DA2,DA3,DA4,DA_OD,IN1,IN2,IN3,IN4,IN5,IN_OD,AS1,AS2,AS3,AS_OD,SI1,SI2,SI3,SI_OD,DI1,DI2,DI3,DI4,DI_OD,MA1,MA2,MA3,MA4,MA_OD,OD_TOT,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS_TOT
2,Kediri,Jawa Timur,0,2,Fake/Spam/Fan Account,Business Account,,,,,0,0,1,0,3,3,1,1,3,3,4,4,6,5,5,27,6,6,4,3,19,6,5,5,5,21,7,6,13,80,5,4,5,5,19,3,4,3,3,4,17,6,6,6,18,3,4,5,12,2,1,1,1,5,3,2,2,2,9,80,4,1,3,4,1,3,16
1,Kediri,Jawa Timur,0,2,Fake/Spam/Fan Account,Private Second Account,,,,,1,0,1,0,2,1,0,1,4,4,1,7,7,7,3,29,7,7,7,7,28,4,7,7,7,25,7,7,14,96,7,7,7,4,25,1,7,1,3,4,16,1,4,4,9,5,7,7,19,5,4,4,6,19,7,7,7,5,26,114,3,5,5,3,4,3,23
0,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,2,7,4,7,7,7,2,34,7,7,7,6,27,7,6,5,6,24,7,7,14,99,7,5,7,5,24,7,5,7,6,4,29,5,6,6,17,5,5,6,16,4,4,4,4,16,4,4,4,4,16,118,5,3,5,5,2,4,24
1,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,3,6,2,6,6,5,1,26,6,6,6,6,24,7,5,6,6,24,6,6,12,86,6,5,6,5,22,6,5,5,5,5,26,4,4,4,12,5,4,4,13,5,5,5,5,20,6,4,5,5,20,113,3,2,4,4,2,4,19
0,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,4,4,2,7,7,6,2,28,6,6,7,6,25,7,7,6,6,26,7,7,14,93,5,6,7,6,24,6,6,7,4,5,28,6,6,6,18,6,5,5,16,5,4,3,5,17,6,5,6,4,21,124,4,5,5,5,4,5,28
0,Kediri,Jawa Timur,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,3,4,1,0,4,1,1,1,3,2,1,9,5,6,7,2,20,7,4,4,4,19,6,6,12,60,4,2,2,5,13,4,4,4,2,5,19,6,7,7,20,4,4,4,12,6,5,3,5,19,6,4,6,3,19,102,3,4,5,5,3,2,22
1,Kediri,Jawa Timur,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,3,3,1,1,2,2,1,1,7,4,1,16,2,7,3,5,17,7,4,7,5,23,7,6,13,69,7,6,7,7,27,6,3,3,2,1,15,7,7,7,21,3,6,4,13,5,2,2,6,15,5,7,7,6,25,116,5,3,4,3,4,2,21
1,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,0,1,2,5,2,7,7,7,1,29,5,6,6,3,20,5,4,3,3,15,7,7,14,78,5,4,7,6,22,5,6,5,5,5,26,6,6,7,19,4,4,5,13,3,3,4,5,15,4,4,5,4,17,112,4,2,5,3,2,5,21
1,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,4,1,0,1,5,1,1,7,7,1,22,7,7,7,7,28,7,7,1,1,16,7,1,8,74,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,7,7,7,21,7,7,7,7,28,7,1,1,1,10,143,5,5,1,5,5,5,26
0,Kediri,Jawa Timur,0,2,Role Play Account,Fake/Spam/Fan Account,,,,,0,1,1,0,2,3,1,0,2,7,5,7,7,7,6,39,7,7,7,7,28,7,7,7,7,28,7,6,13,108,7,6,6,6,25,6,6,6,6,4,28,2,2,2,6,7,6,6,19,2,2,2,2,8,2,2,2,2,8,94,5,5,3,5,3,2,23
2,Kediri,Jawa Timur,0,1,Alter Account,,,,,,0,0,0,1,1,2,1,0,3,6,1,4,6,6,1,24,6,6,5,3,20,6,4,3,2,15,5,5,10,69,7,6,4,4,21,6,7,5,5,5,28,6,6,6,18,4,4,5,13,1,1,1,1,4,4,4,4,4,16,100,2,1,4,3,2,3,15
0,Kediri,Jawa Timur,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,0,0,3,4,2,6,7,6,2,27,6,4,6,5,21,7,3,6,5,21,7,7,14,83,5,2,6,4,17,4,2,3,2,5,16,3,3,3,9,4,5,6,15,2,1,2,3,8,2,2,2,3,9,74,3,3,5,3,4,2,20
0,Kediri,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,3,5,2,7,7,7,1,29,6,5,4,5,20,7,2,1,1,11,6,6,12,72,7,5,5,5,22,5,5,5,6,4,25,4,4,4,12,6,5,5,16,1,1,1,1,4,1,3,3,3,10,89,4,5,3,2,1,1,16
1,Kendal,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,Fake/Spam/Fan Account,,,,1,0,2,0,2,2,1,0,4,3,1,4,6,7,2,23,6,6,4,5,21,7,6,7,7,27,7,7,14,85,6,6,6,5,23,4,5,5,5,5,24,5,6,6,17,5,4,5,14,4,3,3,3,13,4,6,6,5,21,112,5,5,4,5,3,3,25
1,Kendal,Jawa Tengah,1,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,2,1,0,4,4,6,6,7,7,2,32,7,6,6,1,20,7,7,5,7,26,7,7,14,92,3,3,7,4,17,6,3,2,3,3,17,1,1,1,3,5,2,7,14,1,1,1,1,4,2,1,1,1,5,60,5,5,5,4,2,5,26
1,Kendal,Jawa Tengah,1,1,Alter Account,,,,,,0,0,0,1,3,2,1,1,3,5,2,6,7,6,1,27,7,7,6,7,27,7,4,7,7,25,7,7,14,93,7,6,6,6,25,6,2,2,1,1,12,7,7,7,21,7,6,3,16,1,2,1,1,5,2,7,6,1,16,95,2,3,4,5,2,5,21
1,Kendal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,3,1,0,4,6,2,6,7,6,4,31,6,6,6,6,24,6,6,5,5,22,7,7,14,91,5,2,4,4,15,5,4,5,4,4,22,6,6,6,18,3,5,4,12,6,5,4,5,20,5,4,5,4,18,105,3,4,4,5,3,3,22
0,Kendal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,1,1,0,3,3,2,3,4,3,1,16,5,6,5,3,19,4,2,3,5,14,4,4,8,57,4,3,5,4,16,3,2,4,3,2,14,3,3,4,10,2,6,4,12,4,2,2,4,12,4,4,3,3,14,78,4,5,5,5,4,5,28
1,Kendal,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,2,1,0,4,2,1,4,3,5,1,16,7,7,7,5,26,7,4,2,4,17,7,7,14,73,5,4,5,5,19,6,3,4,4,4,21,6,7,7,20,5,4,5,14,4,1,2,2,9,4,2,2,3,11,94,5,4,5,5,4,3,26
2,Kendari,Sulawesi Tenggara,0,2,Private Second Account,Role Play Account,,,,,1,1,0,0,2,3,1,0,3,5,4,5,6,6,6,32,7,6,6,5,24,7,6,6,7,26,7,6,13,95,6,4,5,6,21,5,3,3,2,2,15,6,7,7,20,6,5,4,15,3,2,4,5,14,3,2,5,6,16,101,4,4,4,4,4,5,25
1,Kendari,Sulawesi Tenggara,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,2,1,0,3,4,3,3,5,6,3,24,6,4,4,3,17,6,4,5,4,19,4,5,9,69,4,3,4,3,14,4,4,4,4,4,20,4,4,4,12,3,3,4,10,3,3,3,4,13,4,4,4,4,16,85,3,3,4,4,4,3,21
2,Kendari,Sulawesi Tenggara,0,1,Private Second Account,,,,,,1,0,0,0,2,3,1,0,2,3,2,3,6,3,2,19,5,6,4,4,19,6,5,6,7,24,7,5,12,74,4,6,6,6,22,7,6,5,4,4,26,6,6,5,17,3,4,5,12,4,4,4,4,16,5,6,5,4,20,113,3,2,4,3,2,3,17
1,Kendari,Sulawesi Tenggara,0,1,Role Play Account,,,,,,0,1,0,0,3,4,1,0,1,4,1,7,6,3,2,23,7,7,7,7,28,7,7,5,7,26,7,7,14,91,7,7,7,7,28,5,3,6,7,4,25,3,3,3,9,6,6,6,18,2,2,2,1,7,1,7,7,2,17,104,3,3,5,3,1,4,19
1,Klaten,Jawa Tengah,1,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,2,0,0,3,3,1,1,1,6,1,13,7,7,7,1,22,7,1,3,3,14,6,7,13,62,5,4,5,4,18,3,4,5,5,4,21,6,6,6,18,6,6,5,17,2,2,2,6,12,3,4,4,4,15,101,4,2,4,4,4,5,23
1,Klaten,Jawa Tengah,0,1,Private Second Account,Private Second Account,,,,,2,0,0,0,3,2,1,1,4,2,1,1,2,1,3,10,6,4,7,5,22,7,2,3,1,13,5,3,8,53,7,5,6,2,20,6,5,6,6,2,25,5,5,5,15,5,5,4,14,2,2,2,4,10,5,5,3,6,19,103,5,5,4,3,3,5,25
2,Kotabaru,Jawa Barat,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,1,2,1,0,4,2,2,5,6,5,2,22,6,6,6,4,22,6,4,6,6,22,6,6,12,78,5,6,5,3,19,4,5,5,4,4,22,6,6,6,18,6,3,3,12,2,2,2,2,8,4,5,5,3,17,96,3,4,4,4,4,3,22
1,Kuala Pembuang,Kalimantan Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,3,1,0,3,5,4,7,7,5,3,31,6,7,6,6,25,6,3,4,4,17,7,7,14,87,6,5,5,5,21,5,4,6,4,5,24,7,5,7,19,5,5,6,16,1,1,1,1,4,4,4,7,5,20,104,5,2,5,2,2,3,19
1,Kudus,Jawa Tengah,0,3,Private Second Account,Fake/Spam/Fan Account,Business Account,,,,1,0,1,0,1,1,0,1,2,5,2,7,7,5,2,28,7,7,7,7,28,7,4,4,4,19,5,5,10,85,5,2,3,2,12,4,2,2,2,2,12,4,4,4,12,3,4,5,12,2,2,2,4,10,2,2,2,2,8,66,4,3,5,3,3,5,23
1,Kudus,Jawa Tengah,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,3,3,1,0,4,3,1,6,7,4,1,22,7,7,7,4,25,7,5,6,6,24,7,7,14,85,6,3,3,3,15,5,2,2,2,3,14,7,7,7,21,5,5,6,16,6,7,4,4,21,4,3,4,4,15,102,5,4,5,5,3,2,24
1,Kudus,Jawa Tengah,0,2,Private Second Account,Business Account,,,,,1,0,0,0,3,4,1,0,4,4,4,7,7,7,1,30,7,7,7,7,28,7,7,7,7,28,7,7,14,100,7,7,7,7,28,7,7,7,7,7,35,1,1,1,3,7,7,7,21,3,3,5,7,18,7,5,7,7,26,131,5,5,5,5,5,3,28
1,Kudus,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,1,2,3,5,4,6,6,4,28,5,6,5,3,19,7,5,4,4,20,5,5,10,77,4,4,5,3,16,4,5,5,3,4,21,6,5,6,17,3,3,6,12,5,5,4,6,20,4,2,4,3,13,99,2,3,4,3,2,2,16
1,Kudus,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,1,2,1,0,4,3,3,7,5,7,2,27,5,6,5,4,20,7,2,5,6,20,7,7,14,81,7,7,7,6,27,4,4,5,3,1,17,7,7,7,21,5,5,3,13,2,3,3,2,10,6,7,7,6,26,114,4,3,5,5,5,4,26
1,Kudus,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,4,4,1,0,1,4,5,4,6,5,7,31,7,5,5,5,22,7,6,4,4,21,7,7,14,88,7,7,7,7,28,7,7,7,7,7,35,7,7,7,21,7,7,7,21,3,4,1,1,9,1,3,3,3,10,124,5,3,3,4,1,1,17
1,Kudus,Jawa Tengah,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,1,2,7,3,5,7,5,6,33,5,7,7,4,23,7,6,6,5,24,6,3,9,89,5,5,6,6,22,6,4,5,3,5,23,7,7,7,21,5,5,5,15,4,3,5,4,16,5,5,3,3,16,113,4,4,4,5,3,4,24
1,Kudus,Jawa Tengah,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,1,3,1,0,4,3,1,3,7,6,1,21,6,7,7,5,25,7,7,7,7,28,7,7,14,88,7,7,7,7,28,7,7,1,1,5,21,7,7,7,21,7,5,7,19,5,4,5,4,18,7,7,7,7,28,135,5,5,5,5,5,5,30
2,Kudus,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,1,0,0,2,5,5,3,6,6,4,29,5,6,6,6,23,7,7,5,6,25,7,7,14,91,6,3,5,4,18,5,6,5,6,5,27,7,7,7,21,5,5,3,13,4,3,3,3,13,5,6,5,5,21,113,2,3,5,4,4,3,21
1,Kudus,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,2,1,0,2,4,4,4,5,7,2,26,7,7,7,4,25,4,4,4,4,16,5,4,9,76,7,6,6,6,25,7,4,7,7,4,29,7,7,7,21,2,5,3,10,6,6,4,2,18,4,4,4,4,16,119,3,4,2,4,4,2,19
2,Kudus,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,3,1,1,2,4,3,5,6,6,4,28,6,6,6,6,24,6,5,4,4,19,6,6,12,83,4,4,4,4,16,4,4,4,4,4,20,5,5,5,15,5,5,5,15,4,3,3,3,13,3,3,3,3,12,91,2,2,4,2,2,2,14
0,Kudus,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,3,4,0,0,4,7,7,7,7,7,5,40,7,7,5,3,22,7,3,2,2,14,7,7,14,90,5,7,7,3,22,7,7,7,7,2,30,7,7,7,21,7,7,6,20,4,2,2,1,9,2,7,7,7,23,125,5,5,5,3,5,2,25
0,Kudus,Jawa Tengah,0,1,Private Second Account,,,,,,1,0,0,0,2,3,1,0,3,4,1,7,7,7,1,27,4,7,7,7,25,7,5,5,5,22,7,4,11,85,7,7,7,4,25,7,3,4,7,7,28,4,7,7,18,1,4,3,8,1,7,4,7,19,3,1,7,1,12,110,5,5,5,5,1,5,26
1,Kuningan,Jawa Barat,0,3,Private Second Account,Fake/Spam/Fan Account,Business account,,,,1,0,1,0,3,3,1,0,3,6,7,7,7,7,7,41,7,7,7,7,28,7,7,7,7,28,7,7,14,111,7,7,7,7,28,5,7,5,5,5,27,7,7,7,21,7,7,4,18,3,2,4,6,15,4,5,4,6,19,128,5,2,5,5,1,2,20
1,Kuningan,Jawa Barat,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,3,1,0,3,4,3,5,7,5,4,28,7,7,5,5,24,7,7,7,7,28,7,5,12,92,4,4,4,4,16,4,4,4,4,4,20,7,5,7,19,4,4,4,12,4,4,4,4,16,4,4,4,4,16,99,5,3,4,5,2,3,22
0,Kuningan,Jawa Barat,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,1,0,1,7,3,6,7,4,3,30,5,6,5,5,21,6,5,4,5,20,6,3,9,80,2,1,4,2,9,2,2,1,1,1,7,2,2,2,6,4,3,3,10,2,5,1,2,10,1,2,3,2,8,50,2,1,4,3,1,1,12
2,Kuningan,Jawa Barat,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,3,0,1,3,3,2,3,7,3,1,19,5,5,5,5,20,4,6,7,6,23,7,7,14,76,7,7,7,7,28,6,7,7,6,6,32,7,7,7,21,5,6,5,16,5,5,2,2,14,6,4,4,5,19,130,2,1,5,1,1,2,12
1,Kupang,Nusa Tenggara Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,4,1,0,2,4,1,5,7,6,1,24,6,6,5,4,21,7,5,3,2,17,7,5,12,74,7,7,7,6,27,5,3,3,3,6,20,7,7,7,21,4,3,6,13,4,1,3,1,9,5,4,6,4,19,109,5,3,5,3,2,2,20
1,Kupang,Nusa Tenggara Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,4,1,0,2,4,4,6,7,7,4,32,7,7,6,7,27,7,7,6,7,27,7,7,14,100,6,7,7,5,25,4,6,5,5,5,25,7,7,7,21,7,6,6,19,4,1,1,2,8,3,1,1,1,6,104,5,5,5,5,4,1,25
2,Kupang,Nusa Tenggara Timur,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,0,0,2,6,4,6,7,5,4,32,6,6,6,5,23,6,5,5,5,21,6,6,12,88,5,4,5,4,18,5,4,4,4,5,22,5,5,5,15,4,4,4,12,3,3,2,2,10,3,5,5,4,17,94,3,3,4,4,3,3,20
2,Kuta,Bali,1,1,Alter Account,,,,,,0,0,0,1,3,1,0,1,1,4,7,4,7,7,3,32,7,7,4,1,19,7,5,4,6,22,7,7,14,87,6,7,7,7,27,7,7,7,7,7,35,4,5,5,14,4,4,7,15,4,1,5,7,17,5,7,7,7,26,134,2,2,3,4,2,1,14
0,Lahat,Sumatra Selatan,0,4,Private Second Account,Fake/Spam/Fan Account,study tweet,ba account,,,1,0,1,0,2,2,1,0,3,4,3,6,6,6,1,26,5,7,7,7,26,7,5,6,6,24,7,7,14,90,7,4,4,4,19,4,4,4,4,4,20,7,5,4,16,7,7,7,21,5,4,4,4,17,6,4,4,4,18,111,4,3,5,5,2,2,21
0,Lahat,Sumatra Selatan,0,3,Private Second Account,Fake/Spam/Fan Account,cyber account+sell buy trade account juga,,,,1,0,1,0,2,3,1,0,2,3,4,5,7,7,2,28,7,6,7,5,25,7,6,7,6,26,7,4,11,90,4,5,6,2,17,4,2,4,6,3,19,6,6,6,18,5,5,6,16,2,1,1,3,7,2,5,6,4,17,94,5,2,4,4,5,5,25
1,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,4,1,1,3,3,2,4,6,7,2,24,7,6,6,6,25,6,5,5,5,21,7,5,12,82,5,4,5,3,17,4,3,2,2,2,13,4,5,6,15,6,7,6,19,2,2,4,4,12,5,3,5,3,16,92,4,3,5,2,3,2,19
0,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,2,1,0,3,3,1,2,3,4,1,14,3,3,3,1,10,7,1,2,2,12,7,7,14,50,7,6,7,5,25,6,7,6,7,6,32,4,4,4,12,4,5,4,13,5,5,5,5,20,5,4,5,5,19,121,3,2,4,2,3,2,16
1,Lamongan,Jawa Timur,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,3,2,1,1,3,5,3,6,7,7,2,30,4,4,5,5,18,6,4,4,3,17,6,6,12,77,4,4,4,4,16,4,4,4,4,4,20,5,5,5,15,3,4,5,12,5,5,6,6,22,5,4,4,4,17,102,5,5,5,4,4,4,27
1,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,3,4,0,0,1,4,6,5,6,7,4,32,6,7,5,5,23,7,5,5,6,23,7,6,13,91,4,3,4,3,14,2,1,1,5,5,14,2,3,2,7,5,5,5,15,3,2,2,2,9,2,1,2,2,7,66,4,3,4,3,3,4,21
1,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,3,0,1,4,6,6,5,7,6,3,33,7,7,7,5,26,7,6,6,6,25,7,7,14,98,7,7,7,7,28,4,3,3,3,3,16,6,6,6,18,7,7,7,21,6,6,4,4,20,4,4,6,5,19,122,4,2,5,3,3,4,21
1,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,3,0,1,4,6,4,6,7,6,4,33,7,7,7,6,27,7,6,6,5,24,7,7,14,98,6,6,6,5,23,4,4,4,4,4,20,6,6,6,18,7,7,7,21,5,5,4,4,18,6,6,6,6,24,124,4,3,5,3,3,4,22
1,Lamongan,Jawa Timur,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,4,2,1,1,2,6,1,5,6,7,1,26,7,7,7,7,28,7,7,7,6,27,7,7,14,95,7,6,7,7,27,6,5,6,5,7,29,7,7,7,21,5,3,7,15,7,6,7,5,25,5,7,7,7,26,143,4,4,5,5,4,1,23
0,Lamongan,Jawa Timur,0,1,Private Second Account,,,,,,1,0,0,0,3,3,1,0,3,7,1,2,7,4,1,22,7,7,7,5,26,7,2,4,5,18,7,6,13,79,4,5,3,6,18,3,5,5,5,3,21,3,2,3,8,1,3,7,11,1,1,1,1,4,1,4,3,1,9,71,5,3,4,5,3,5,25
1,Lampung,Lampung,0,4,Private Second Account,Role Play Account,Fake/Spam/Fan Account,Fake/Spam/Fan Account,business account,,1,1,2,0,3,3,1,0,3,6,3,7,7,6,3,32,7,5,6,2,20,7,6,5,1,19,7,7,14,85,7,5,6,5,23,2,2,2,2,5,13,7,7,7,21,7,7,5,19,2,2,2,1,7,3,4,3,4,14,97,5,3,5,5,5,4,27
1,Lampung,Lampung,0,3,Private Second Account,Alter Account,Fake/Spam/Fan Account,,,,1,0,1,1,3,4,1,1,2,4,3,5,7,5,3,27,6,5,4,4,19,5,4,5,6,20,6,5,11,77,4,3,6,4,17,4,4,5,3,4,20,5,4,5,14,6,4,6,16,2,3,4,4,13,4,4,5,5,18,98,5,4,4,4,3,3,23
0,Lampung,Lampung,0,2,Fake/Spam/Fan Account,Private Second Account,,,,,1,0,1,0,3,3,1,0,3,6,4,4,6,6,2,28,6,7,6,5,24,7,4,4,2,17,7,6,13,82,6,7,6,6,25,7,7,6,6,6,32,7,6,6,19,7,5,5,17,5,4,2,4,15,3,2,4,3,12,120,3,4,5,5,2,4,23
1,Lampung,Lampung,0,2,Private Second Account,Business Account,,,,,1,0,0,0,3,3,1,0,2,2,2,6,6,7,6,29,4,2,3,3,12,7,6,6,6,25,6,4,10,76,3,2,4,3,12,3,3,3,3,5,17,3,3,3,9,5,5,5,15,3,3,2,2,10,2,2,2,2,8,71,4,2,3,2,2,2,15
1,Lampung,Lampung,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,1,2,1,0,2,4,3,4,7,5,4,27,6,6,7,5,24,7,7,7,7,28,7,7,14,93,4,4,5,2,15,6,3,1,5,4,19,7,7,7,21,7,5,5,17,2,1,1,1,5,2,2,5,5,14,91,5,3,5,2,1,2,18
1,Lampung,Lampung,0,1,Alter Account,,,,,,0,0,0,1,4,2,1,0,2,7,7,4,7,4,4,33,7,7,7,7,28,7,7,7,7,28,7,7,14,103,5,5,7,7,24,3,5,5,5,5,23,7,7,7,21,7,7,7,21,4,7,7,7,25,5,7,7,7,26,140,5,5,5,5,4,4,28
1,Lampung,Lampung,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,2,1,1,0,1,6,5,7,7,7,3,35,7,7,7,7,28,7,7,7,7,28,7,7,14,105,1,2,4,3,10,1,1,1,1,1,5,6,7,7,20,4,5,5,14,2,2,2,2,8,2,2,5,2,11,68,1,1,5,1,2,4,14
1,Lampung,Lampung,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,0,1,2,2,2,2,4,2,2,14,6,6,7,4,23,6,6,6,6,24,5,4,9,70,6,4,4,5,19,5,6,6,4,4,25,6,6,6,18,5,5,5,15,5,3,3,4,15,5,5,5,3,18,110,3,4,4,5,3,3,22
1,Lampung,Lampung,0,1,Fake/Spam/Fan Account,,,,,,0,0,1,0,3,3,1,1,3,2,1,2,3,6,1,15,6,6,6,5,23,7,2,5,5,19,6,5,11,68,5,5,6,4,20,4,4,4,4,5,21,4,4,4,12,5,5,6,16,2,2,1,2,7,4,4,2,2,12,88,5,3,3,4,1,1,17
1,Lampung,Lampung,1,1,Private Second Account,,,,,,1,0,0,0,1,4,1,1,2,5,1,6,5,3,1,21,7,7,6,2,22,5,4,4,2,15,6,5,11,69,6,6,5,4,21,6,7,6,6,6,31,7,7,7,21,4,6,6,16,3,3,2,4,12,2,2,2,2,8,109,3,2,4,4,2,4,19
1,Lampung,Lampung,0,1,Private Second Account,,,,,,1,0,0,0,2,4,1,1,2,6,1,7,7,6,1,28,7,7,7,6,27,7,2,2,1,12,7,7,14,81,7,5,7,6,25,7,3,3,7,7,27,7,7,7,21,2,2,6,10,7,7,2,7,23,2,6,5,6,19,125,5,1,4,2,2,1,15
1,Lampung,Lampung,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,1,2,4,1,1,2,5,1,14,2,3,3,3,11,6,4,2,2,14,7,6,13,52,6,6,6,5,23,6,6,6,6,5,29,6,6,5,17,3,5,6,14,4,5,4,6,19,5,5,5,5,20,122,4,3,4,3,3,3,20
1,Lampung,Lampung,0,1,Private Second Account,,,,,,1,0,0,0,2,3,1,0,1,6,6,6,6,4,3,31,6,4,6,2,18,7,2,2,2,13,6,2,8,70,5,3,5,3,16,5,6,2,3,3,19,6,6,6,18,2,2,5,9,2,7,7,7,23,3,2,2,2,9,94,3,4,4,2,5,3,21
1,Lampung,Lampung,0,1,Private Second Account,,,,,,1,0,0,0,3,1,1,1,3,4,4,2,6,3,1,20,6,7,6,5,24,7,4,2,3,16,7,7,14,74,3,5,4,5,17,3,2,5,5,5,20,7,7,7,21,2,5,5,12,6,2,3,6,17,6,4,5,4,19,106,5,1,5,5,3,4,23
1,Lampung,Lampung,0,1,Private Second Account,,,,,,1,0,0,0,2,1,1,0,2,4,4,5,7,7,4,31,4,6,6,4,20,7,7,7,7,28,7,7,14,93,7,7,7,7,28,4,5,4,7,7,27,7,7,6,20,2,2,5,9,4,2,4,3,13,6,7,7,5,25,122,1,2,5,3,1,1,13
1,Lampung Selatan,Lampung,0,3,Private Second Account,Role Play Account,Fake/Spam/Fan Account,,,,1,1,1,0,3,3,1,1,3,7,7,7,7,7,7,42,7,7,5,2,21,7,2,6,7,22,7,5,12,97,3,3,3,1,10,1,1,1,1,1,5,6,6,6,18,7,2,7,16,3,1,1,3,8,1,5,1,3,10,67,3,2,5,2,1,2,15
1,Lampung Tengah,Lampung,0,2,Private Second Account,Alter Account,,,,,1,0,0,1,1,3,1,1,4,5,1,7,7,5,1,26,3,4,3,3,13,7,7,4,5,23,7,7,14,76,5,6,6,6,23,6,6,5,6,6,29,7,7,7,21,5,5,3,13,4,2,7,7,20,7,7,7,7,28,134,5,5,5,3,4,1,23
1,Lampung Tengah,Lampung,0,2,Private Second Account,Fake/Spam/Fan Account,,,,,1,0,1,0,2,4,1,1,2,1,1,1,1,6,1,11,6,7,5,6,24,7,6,3,2,18,5,7,12,65,7,7,7,6,27,6,4,5,6,5,26,7,7,7,21,5,5,5,15,4,3,3,4,14,3,3,5,5,16,119,4,4,5,4,2,5,24
0,Lhokseumawe,Aceh,0,1,Private Second Account,,,,,,1,0,0,0,3,4,0,0,2,4,2,2,2,6,2,18,7,7,7,5,26,6,3,5,4,18,6,3,9,71,3,3,2,2,10,5,4,4,5,5,23,5,6,6,17,6,6,6,18,4,3,3,5,15,4,5,3,4,16,99,4,4,2,5,4,3,22
1,Lhokseumawe,Aceh,0,1,Private Second Account,,,,,,1,0,0,0,3,4,1,0,1,7,4,7,7,7,3,35,7,7,7,7,28,7,4,1,1,13,7,6,13,89,4,6,7,5,22,7,5,5,5,6,28,7,1,1,9,4,1,6,11,2,1,1,7,11,1,1,1,1,4,85,5,5,5,5,2,5,27
